timestamp,event_type,track_id,category,class_name,confidence,plate_text,ocr_confidence,status,details
19:52:44,VEHICLE_ANPR,1,vehicle,car,0.834,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 86%
19:52:44,VEHICLE_ANPR,2,vehicle,car,0.384,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 80%
19:52:44,VEHICLE_ANPR,38,vehicle,car,0.744,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:52:44,VEHICLE_ANPR,1,vehicle,car,0.852,K63ZR,0.187,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 92%
19:52:44,VEHICLE_ANPR,2,vehicle,car,0.384,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 80%
19:52:44,VEHICLE_ANPR,38,vehicle,car,0.763,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:52:47,VEHICLE_ANPR,1,vehicle,car,0.88,K63ZR,0.187,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 92%
19:52:47,VEHICLE_ANPR,2,vehicle,car,0.384,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 80%
19:52:47,VEHICLE_ANPR,38,vehicle,car,0.798,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:52:49,VEHICLE_ANPR,1,vehicle,car,0.888,K63ZR,0.187,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 92%
19:52:49,VEHICLE_ANPR,2,vehicle,car,0.384,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 80%
19:52:49,VEHICLE_ANPR,38,vehicle,car,0.816,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:52:50,VEHICLE_ANPR,1,vehicle,car,0.89,K63ZR,0.187,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 92%
19:52:50,VEHICLE_ANPR,2,vehicle,car,0.384,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 80%
19:52:50,VEHICLE_ANPR,38,vehicle,car,0.823,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:52:51,VEHICLE_ANPR,1,vehicle,car,0.878,K63ZR,0.187,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 92%
19:52:51,VEHICLE_ANPR,2,vehicle,car,0.384,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 80%
19:52:51,VEHICLE_ANPR,38,vehicle,car,0.829,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:52:54,VEHICLE_ANPR,1,vehicle,car,0.877,K63ZR,0.187,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 92%
19:52:54,VEHICLE_ANPR,2,vehicle,car,0.384,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 80%
19:52:54,VEHICLE_ANPR,38,vehicle,car,0.832,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:52:55,VEHICLE_ANPR,1,vehicle,car,0.903,K63ZR,0.187,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 92%
19:52:55,VEHICLE_ANPR,2,vehicle,car,0.384,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 80%
19:52:55,VEHICLE_ANPR,38,vehicle,car,0.802,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:52:56,VEHICLE_ANPR,1,vehicle,car,0.904,K63ZR,0.187,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 92%
19:52:56,VEHICLE_ANPR,2,vehicle,car,0.384,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 80%
19:52:56,VEHICLE_ANPR,38,vehicle,car,0.813,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:52:57,VEHICLE_ANPR,1,vehicle,car,0.912,K63ZR,0.187,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 92%
19:52:57,VEHICLE_ANPR,2,vehicle,car,0.384,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 80%
19:52:57,VEHICLE_ANPR,38,vehicle,car,0.854,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:52:57,VEHICLE_ANPR,1,vehicle,car,0.888,K63ZR,0.187,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 92%
19:52:57,VEHICLE_ANPR,2,vehicle,car,0.384,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 80%
19:52:57,VEHICLE_ANPR,38,vehicle,car,0.871,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:52:57,VEHICLE_ANPR,1,vehicle,car,0.883,K63ZR,0.187,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 92%
19:52:57,VEHICLE_ANPR,38,vehicle,car,0.867,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:52:57,VEHICLE_ANPR,1,vehicle,car,0.891,K63ZR,0.187,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 92%
19:52:57,VEHICLE_ANPR,38,vehicle,car,0.872,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:52:58,VEHICLE_ANPR,1,vehicle,car,0.873,K63ZR,0.187,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 92%
19:52:58,VEHICLE_ANPR,38,vehicle,car,0.846,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:52:58,VEHICLE_ANPR,1,vehicle,car,0.9,K63ZR,0.187,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 92%
19:52:58,VEHICLE_ANPR,38,vehicle,car,0.832,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:52:58,VEHICLE_ANPR,1,vehicle,car,0.897,K63ZR,0.187,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 92%
19:52:58,VEHICLE_ANPR,38,vehicle,car,0.862,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:52:59,VEHICLE_ANPR,1,vehicle,car,0.892,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:52:59,VEHICLE_ANPR,38,vehicle,car,0.884,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:00,VEHICLE_ANPR,1,vehicle,car,0.894,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:00,VEHICLE_ANPR,38,vehicle,car,0.866,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:00,VEHICLE_ANPR,1,vehicle,car,0.879,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:00,VEHICLE_ANPR,38,vehicle,car,0.88,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:00,VEHICLE_ANPR,1,vehicle,car,0.834,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:00,VEHICLE_ANPR,38,vehicle,car,0.923,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:00,VEHICLE_ANPR,1,vehicle,car,0.872,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:00,VEHICLE_ANPR,38,vehicle,car,0.926,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:02,VEHICLE_ANPR,1,vehicle,car,0.895,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:02,VEHICLE_ANPR,38,vehicle,car,0.939,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:02,VEHICLE_ANPR,1,vehicle,car,0.894,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:02,VEHICLE_ANPR,38,vehicle,car,0.945,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:03,VEHICLE_ANPR,1,vehicle,car,0.885,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:03,VEHICLE_ANPR,38,vehicle,car,0.94,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:03,VEHICLE_ANPR,1,vehicle,car,0.882,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:03,VEHICLE_ANPR,38,vehicle,car,0.935,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:03,VEHICLE_ANPR,1,vehicle,car,0.879,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:03,VEHICLE_ANPR,38,vehicle,car,0.912,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:04,VEHICLE_ANPR,1,vehicle,car,0.86,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:04,VEHICLE_ANPR,38,vehicle,car,0.888,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:04,VEHICLE_ANPR,1,vehicle,car,0.857,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:04,VEHICLE_ANPR,38,vehicle,car,0.891,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:05,VEHICLE_ANPR,1,vehicle,car,0.841,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:05,VEHICLE_ANPR,38,vehicle,car,0.9,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:05,VEHICLE_ANPR,1,vehicle,car,0.853,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:05,VEHICLE_ANPR,38,vehicle,car,0.896,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:05,VEHICLE_ANPR,1,vehicle,car,0.861,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:05,VEHICLE_ANPR,38,vehicle,car,0.889,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:05,VEHICLE_ANPR,1,vehicle,car,0.86,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:05,VEHICLE_ANPR,38,vehicle,car,0.888,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:06,VEHICLE_ANPR,1,vehicle,car,0.866,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:06,VEHICLE_ANPR,38,vehicle,car,0.887,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:06,VEHICLE_ANPR,1,vehicle,car,0.85,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:06,VEHICLE_ANPR,38,vehicle,car,0.89,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:06,VEHICLE_ANPR,1,vehicle,car,0.829,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:06,VEHICLE_ANPR,38,vehicle,car,0.912,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:07,VEHICLE_ANPR,1,vehicle,car,0.842,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:07,VEHICLE_ANPR,38,vehicle,car,0.908,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:08,VEHICLE_ANPR,1,vehicle,car,0.861,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:08,VEHICLE_ANPR,38,vehicle,car,0.897,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:08,VEHICLE_ANPR,1,vehicle,car,0.863,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:08,VEHICLE_ANPR,38,vehicle,car,0.899,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:08,VEHICLE_ANPR,1,vehicle,car,0.87,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:08,VEHICLE_ANPR,38,vehicle,car,0.896,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:09,VEHICLE_ANPR,1,vehicle,car,0.846,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:09,VEHICLE_ANPR,38,vehicle,car,0.9,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:09,VEHICLE_ANPR,1,vehicle,car,0.853,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:09,VEHICLE_ANPR,38,vehicle,car,0.904,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:09,VEHICLE_ANPR,1,vehicle,car,0.856,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:09,VEHICLE_ANPR,38,vehicle,car,0.902,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:10,VEHICLE_ANPR,1,vehicle,car,0.848,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:10,VEHICLE_ANPR,38,vehicle,car,0.894,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:10,VEHICLE_ANPR,1,vehicle,car,0.859,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:10,VEHICLE_ANPR,38,vehicle,car,0.909,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:10,VEHICLE_ANPR,1,vehicle,car,0.884,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:10,VEHICLE_ANPR,38,vehicle,car,0.894,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:10,VEHICLE_ANPR,1,vehicle,car,0.88,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:10,VEHICLE_ANPR,38,vehicle,car,0.879,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:11,VEHICLE_ANPR,1,vehicle,car,0.867,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:11,VEHICLE_ANPR,38,vehicle,car,0.888,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:11,VEHICLE_ANPR,1,vehicle,car,0.876,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:11,VEHICLE_ANPR,38,vehicle,car,0.88,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:11,VEHICLE_ANPR,1,vehicle,car,0.893,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:11,VEHICLE_ANPR,38,vehicle,car,0.867,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:12,VEHICLE_ANPR,1,vehicle,car,0.89,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:12,VEHICLE_ANPR,38,vehicle,car,0.796,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:12,VEHICLE_ANPR,1,vehicle,car,0.89,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:12,VEHICLE_ANPR,38,vehicle,car,0.749,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:16,VEHICLE_ANPR,1,vehicle,car,0.866,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:16,VEHICLE_ANPR,38,vehicle,car,0.818,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:17,VEHICLE_ANPR,1,vehicle,car,0.867,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:17,VEHICLE_ANPR,38,vehicle,car,0.818,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:26,VEHICLE_ANPR,1,vehicle,car,0.856,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:26,VEHICLE_ANPR,38,vehicle,car,0.808,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:26,VEHICLE_ANPR,54,vehicle,car,0.843,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 26%
19:53:47,VEHICLE_ANPR,1,vehicle,car,0.843,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:47,VEHICLE_ANPR,38,vehicle,car,0.823,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:47,VEHICLE_ANPR,54,vehicle,car,0.856,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 26%
19:53:48,VEHICLE_ANPR,1,vehicle,car,0.839,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:48,VEHICLE_ANPR,38,vehicle,car,0.834,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:48,VEHICLE_ANPR,54,vehicle,car,0.902,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 26%
19:53:49,VEHICLE_ANPR,1,vehicle,car,0.837,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:49,VEHICLE_ANPR,38,vehicle,car,0.772,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:49,VEHICLE_ANPR,54,vehicle,car,0.863,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 26%
19:53:49,VEHICLE_ANPR,1,vehicle,car,0.839,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:49,VEHICLE_ANPR,38,vehicle,car,0.763,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:49,VEHICLE_ANPR,54,vehicle,car,0.903,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 26%
19:53:50,VEHICLE_ANPR,1,vehicle,car,0.852,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:50,VEHICLE_ANPR,38,vehicle,car,0.718,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:50,VEHICLE_ANPR,54,vehicle,car,0.938,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 26%
19:53:51,VEHICLE_ANPR,1,vehicle,car,0.851,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:51,VEHICLE_ANPR,38,vehicle,car,0.723,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:51,VEHICLE_ANPR,54,vehicle,car,0.935,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 26%
19:53:51,VEHICLE_ANPR,1,vehicle,car,0.836,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:51,VEHICLE_ANPR,38,vehicle,car,0.745,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:51,VEHICLE_ANPR,54,vehicle,car,0.931,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 26%
19:53:52,VEHICLE_ANPR,1,vehicle,car,0.845,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:52,VEHICLE_ANPR,38,vehicle,car,0.707,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:52,VEHICLE_ANPR,54,vehicle,car,0.923,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 26%
19:53:53,VEHICLE_ANPR,1,vehicle,car,0.887,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:53,VEHICLE_ANPR,38,vehicle,car,0.687,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:53,VEHICLE_ANPR,54,vehicle,car,0.911,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 26%
19:53:53,VEHICLE_ANPR,1,vehicle,car,0.903,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:53,VEHICLE_ANPR,38,vehicle,car,0.702,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:53,VEHICLE_ANPR,54,vehicle,car,0.947,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 26%
19:53:54,VEHICLE_ANPR,1,vehicle,car,0.878,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:54,VEHICLE_ANPR,38,vehicle,car,0.647,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:54,VEHICLE_ANPR,54,vehicle,car,0.944,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 26%
19:53:54,VEHICLE_ANPR,1,vehicle,car,0.872,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:54,VEHICLE_ANPR,38,vehicle,car,0.594,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:54,VEHICLE_ANPR,54,vehicle,car,0.936,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 26%
19:53:54,VEHICLE_ANPR,1,vehicle,car,0.78,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:54,VEHICLE_ANPR,38,vehicle,car,0.454,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:54,VEHICLE_ANPR,54,vehicle,car,0.932,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 26%
19:53:55,VEHICLE_ANPR,1,vehicle,car,0.491,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:55,VEHICLE_ANPR,38,vehicle,car,0.375,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:55,VEHICLE_ANPR,54,vehicle,car,0.932,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 26%
19:53:55,VEHICLE_ANPR,1,vehicle,car,0.54,K433ZR,0.918,VERIFIED,Plate Conf: 87%
19:53:55,VEHICLE_ANPR,38,vehicle,car,0.375,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 78%
19:53:55,VEHICLE_ANPR,54,vehicle,car,0.941,PLATE_UNREADABLE,0.0,FLAGGED_FOR_MANUAL_REVIEW,Plate Conf: 26%
